GEOTYPE|ST|GEOCOMP|GEO_ID|GEO_TTL|GEO_ID_F|NAICS2017|NAICS2017_TTL|NAICS2017_F|SECTOR|YEAR|FIRM|FIRM_F|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|PAYANN|PAYANN_F|PAYQTR1|PAYQTR1_F|EMP|EMP_F|EMPQ1PW|EMPQ1PW_F|EMPQ2PW|EMPQ2PW_F|EMPQ3PW|EMPQ3PW_F|EMPQ4PW|EMPQ4PW_F|HOURS|HOURS_F|PAYANPW|PAYANPW_F|CSTMTOT|CSTMTOT_F|CSTMPRT|CSTMPRT_F|CSTRSL|CSTRSL_F|CSTFU|CSTFU_F|CSTELEC|CSTELEC_F|CSTCNT|CSTCNT_F|ELECPCH|ELECPCH_F|ELECGEN|ELECGEN_F|ELECSLD|ELECSLD_F|VALADD|VALADD_F|INVTOTB|INVTOTB_F|INVFINB|INVFINB_F|INVWIPB|INVWIPB_F|INVMATB|INVMATB_F|INVTOTE|INVTOTE_F|INVFINE|INVFINE_F|INVWIPE|INVWIPE_F|INVMATE|INVMATE_F|RPTOT|RPTOT_F|RPBLD|RPBLD_F|RPMCH|RPMCH_F|PCHTT|PCHTT_F|PCHTEMP|PCHTEMP_F|PCHCMPQ|PCHCMPQ_F|PCHEXSO|PCHEXSO_F|PCHDAPR|PCHDAPR_F|PCHCSVC|PCHCSVC_F|PCHRPR|PCHRPR_F|PCHRFUS|PCHRFUS_F|PCHADVT|PCHADVT_F|PCHPRTE|PCHPRTE_F|PCHTAX|PCHTAX_F|PCHOEXP|PCHOEXP_F
01|00|00|0100000US|United States||333120|Construction machinery manufacturing||31|2017|652||744||32088964||3499018||886383||62241||42414||42619||43418||44209||79695||2025299||16868279||14676301||1740648||49754||141402||260174||2000010||0|D|0|D|15861086||5189804||1727643||1222439||2239722||5852754||2047496||1542987||2262271||119987||72631||47356||1830903||203144||21266||28817||19974||23041||239718||32167||84774||157061||60493||960448|
01|00|00|0100000US|United States||33313|Mining and oil and gas field machinery manufacturing||31|2017|711||884||16475564||3165322||795264||46361||30105||29860||29632||29839||58870||1778496||9392154||8055170||611619||40299||113052||572014||1671264||0|D|0|D|6629142||6054934||3278052||1100677||1676205||5326071||2781511||1142950||1401610||127467||83326||44141||1483355||185472||21834||19983||12693||27884||160159||50389||27796||127632||159738||689775|
01|00|00|0100000US|United States||333131|Mining machinery and equipment manufacturing||31|2017|222||260||3691368||708155||175350||11733||7606||7675||7328||7540||14820||361140||1970471||1559461||273407||11440||34289||91874||426069||0|D|0||1612785||1034219||580063||189255||264901||1016699||426573||234633||355493||23364||16892||6472||327913||39426||4104||3773||3056||5436||28914||8069||9888||34798||16252||174197|
01|00|00|0100000US|United States||333132|Oil and gas field machinery and equipment manufacturing||31|2017|499||624||12784196||2457167||619914||34628||22499||22185||22304||22299||44050||1417356||7421683||6495709||338212||28859||78763||480140||1245195||0|D|0|D|5016357||5020715||2697989||911422||1411304||4309372||2354938||908317||1046117||104103||66434||37669||1155442||146046||17730||16210||9637||22448||131245||42320||17908||92834||143486||515578|
01|00|00|0100000US|United States||3332|Industrial machinery manufacturing||31|2017|2969||3139||33287302||7932144||1925619||104169||58622||60157||60033||60417||117963||3238123||14670067||12235568||1358699||45503||176358||853939||1960047||2749||0|D|19275746||7685967||1873936||2990994||2821037||8385251||2238793||3284648||2861810||334851||276204||58647||3367549||286287||48633||56904||37970||78280||190987||72387||155761||402875||139323||1898142|
01|00|00|0100000US|United States||33324|Industrial machinery manufacturing||31|2017|2969||3139||33287302||7932144||1925619||104169||58622||60157||60033||60417||117963||3238123||14670067||12235568||1358699||45503||176358||853939||1960047||2749||0|D|19275746||7685967||1873936||2990994||2821037||8385251||2238793||3284648||2861810||334851||276204||58647||3367549||286287||48633||56904||37970||78280||190987||72387||155761||402875||139323||1898142|
01|00|00|0100000US|United States||333241|Food product machinery manufacturing||31|2017|428||464||4887776||1101439||269836||15951||9651||9859||9999||10049||20001||502622||2185613||1761152||317274||6783||19212||81192||187817||0|D|0||2734932||780711||313984||175074||291653||835758||331116||190711||313931||53081||43653||9428||512189||45546||10748||9679||5206||11849||28381||8710||27636||51641||43383||269410|
01|00|00|0100000US|United States||333242|Semiconductor machinery manufacturing||31|2017|140||157||8771021||2178803||550870||16554||6373||6571||6714||6836||13497||464724||3375423||2854388||188963||4625||35852||291595||322150||0|D|0||5670269||1945284||418983||464902||1061399||2356606||592066||566490||1198050||43783||37593||6190||666251||75358||9855||10673||6594||17245||48765||31958||8256||143242||19269||295036|
01|00|00|0100000US|United States||333243|Sawmill, woodworking, and paper machinery manufacturing||31|2017|338||372||3378487||828439||201374||12112||7205||7281||7218||7179||13879||401991||1648558||1298343||215202||7629||25084||102300||326767||0|D|0||1776190||590275||175918||276104||138253||652083||190859||307424||153800||36496||23677||12819||257148||30844||4294||5044||3413||6597||25473||6994||9390||24896||9925||130278|
01|00|00|0100000US|United States||333244|Printing machinery and equipment manufacturing||31|2017|263||277||1830703||429339||106942||6782||3670||3714||3666||3729||7456||198580||919285||790655||85478||3811||17153||22188||178149||0|D|0||903006||322902||104791||90262||127849||321807||101653||84988||135166||29930||26239||3691||283131||18719||2643||3896||1216||6530||15542||4411||8433||37886||8738||175117|
01|00|00|0100000US|United States||333249|Other industrial machinery manufacturing||31|2017|1816||1869||14419315||3394124||796597||52770||31723||32732||32436||32624||63130||1670206||6541188||5531030||551782||22655||79057||356664||945164||0||0|D|8191349||4046795||860260||1984652||1201883||4218997||1023099||2135035||1060863||171561||145042||26519||1648830||115820||21093||27612||21541||36059||72826||20314||102046||145210||58008||1028301|
01|00|00|0100000US|United States||3333|Commercial and service industry machinery manufacturing||31|2017|1799||1918||24446528||4617601||1167909||76343||44442||44730||44815||45067||83532||2029250||10949904||9188510||1241988||29466||118148||371792||1273537||0|D|0|D|13556112||4209375||1419387||992784||1797204||4181260||1474358||997301||1709601||285866||243860||42006||2662347||202078||45061||93864||36123||86163||178604||27973||188970||247808||84054||1471649|
01|00|00|0100000US|United States||33331|Commercial and service industry machinery manufacturing||31|2017|1799||1918||24446528||4617601||1167909||76343||44442||44730||44815||45067||83532||2029250||10949904||9188510||1241988||29466||118148||371792||1273537||0|D|0|D|13556112||4209375||1419387||992784||1797204||4181260||1474358||997301||1709601||285866||243860||42006||2662347||202078||45061||93864||36123||86163||178604||27973||188970||247808||84054||1471649|
01|00|00|0100000US|United States||333314|Optical instrument and lens manufacturing||31|2017|394||417||4642004||1143876||284372||16022||9611||9761||9692||9786||18343||548241||1805577||1610389||89483||7829||32669||65207||314139||0|D|0||2884901||909553||278628||252599||378326||968937||318272||261429||389236||62220||53038||9182||648127||35154||9081||16462||13331||13733||45310||5909||54097||65995||16483||372572|
01|00|00|0100000US|United States||333316|Photographic and photocopying equipment manufacturing||31|2017|179||185||1520705||235570||63388||3741||1723||1730||1732||1633||3003||81922||596171||544328||20478||1361||6205||23799||53803||0||0||866597||421437||320528||26143||74766||357435||264744||23990||68701||24169||21938||2231||242835||40514||4805||6863||652||8428||13032||4546||15779||25591||4638||117987|
01|00|00|0100000US|United States||333318|Other commercial and service industry machinery manufacturing||31|2017|1230||1316||18283819||3238155||820149||56580||33108||33239||33391||33648||62186||1399087||8548156||7033793||1132027||20276||79274||282786||905595||0|D|0|D|9804614||2878385||820231||714042||1344112||2854888||891342||711882||1251664||199477||168884||30593||1771385||126410||31175||70539||22140||64002||120262||17518||119094||156222||62933||981090|
01|00|00|0100000US|United States||3334|Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing||31|2017|1445||1710||42995670||6535363||1632937||131428||93241||95552||94287||93754||172107||3551300||20954295||19077418||1414812||57821||184631||219613||2283034||0|D|0|D|22134262||4416235||1474175||665676||2276384||4635770||1557340||675398||2403032||309504||251395||58109||2956674||341598||44965||24905||46903||45139||281320||47037||108764||244474||109796||1661773|
01|00|00|0100000US|United States||33341|Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing||31|2017|1445||1710||42995670||6535363||1632937||131428||93241||95552||94287||93754||172107||3551300||20954295||19077418||1414812||57821||184631||219613||2283034||0|D|0|D|22134262||4416235||1474175||665676||2276384||4635770||1557340||675398||2403032||309504||251395||58109||2956674||341598||44965||24905||46903||45139||281320||47037||108764||244474||109796||1661773|
01|00|00|0100000US|United States||333413|Industrial and commercial fan and blower and air purification equipment manufacturing||31|2017|398||474||5834988||1176119||282332||24104||16941||17197||17628||17790||32948||621285||2722181||2475218||151350||11781||32266||51566||361201||0||0||3133474||661050||167706||119300||374044||693760||188791||118882||386087||62556||50783||11773||520869||81703||5491||7616||6989||10473||39306||8762||20531||41561||19014||279423|
01|00|00|0100000US|United States||333414|Heating equipment (except warm air furnaces) manufacturing||31|2017|363||395||4382973||774011||201011||14777||9134||8999||9248||9358||15699||349484||2028632||1769747||189714||10981||31623||26567||382041||0|D|0|D|2349479||673115||233057||56926||383132||687058||224298||60823||401937||48927||43244||5683||521807||53674||6660||3262||3827||9071||96912||11559||25448||35627||15891||259876|
01|00|00|0100000US|United States||333415|Air-conditioning and warm air heating equipment and commercial and industrial refrigeration equipment manufacturing||31|2017|705||841||32777709||4585233||1149594||92547||67166||69356||67411||66606||123460||2580531||16203482||14832453||1073748||35059||120742||141480||1539792||0|D|0|D|16651309||3082070||1073412||489450||1519208||3254952||1144251||495693||1615008||198021||157368||40653||1913998||206221||32814||14027||36087||25595||145102||26716||62785||167286||74891||1122474|
01|00|00|0100000US|United States||3335|Metalworking machinery manufacturing||31|2017|6115||6365||32109031||8854103||2104998||146135||104571||105806||105816||105604||202734||5551179||12839866||10021868||1134934||66914||325710||1290440||3558705||7716||218||19459983||5533375||1771372||2417582||1344421||5778024||1762511||2617261||1398252||481537||373893||107644||3457055||403688||103767||102869||57959||102250||328792||45262||200712||265668||164485||1681603|
01|00|00|0100000US|United States||33351|Metalworking machinery manufacturing||31|2017|6115||6365||32109031||8854103||2104998||146135||104571||105806||105816||105604||202734||5551179||12839866||10021868||1134934||66914||325710||1290440||3558705||7716||218||19459983||5533375||1771372||2417582||1344421||5778024||1762511||2617261||1398252||481537||373893||107644||3457055||403688||103767||102869||57959||102250||328792||45262||200712||265668||164485||1681603|
01|00|00|0100000US|United States||333511|Industrial mold manufacturing||31|2017|1388||1439||6441566||1967127||481257||35000||27352||27881||28069||27348||52566||1386757||2227823||1702651||64462||20027||85872||354811||887374||4567||0||4216880||796513||232900||330728||232885||808760||201002||365763||241995||118736||92793||25943||645929||104609||17311||29994||9964||28403||87725||10620||38056||43338||30244||245665|
01|00|00|0100000US|United States||333514|Special die and tool, die set, jig, and fixture manufacturing||31|2017|2293||2337||8872751||2678581||632969||43778||31867||32304||32009||32122||61029||1782048||3454167||2542791||257781||19071||110765||523759||1251385||1473||199||5500146||1157420||345560||567064||244796||1251869||364228||629958||257683||152332||120073||32259||988757||107003||52491||40261||22610||29963||92647||13805||25886||96707||59180||448204|
01|00|00|0100000US|United States||333515|Cutting tool and machine tool accessory manufacturing||31|2017|1304||1364||5186446||1513531||359074||26559||18976||19102||19081||19258||37780||918588||1886169||1408996||268225||11399||69087||128462||765147||1247||0|D|3315055||923685||469141||233741||220803||959965||460330||257330||242305||76220||54785||21435||581410||54771||9768||9836||9506||17155||75158||8092||19980||40585||28383||308176|
01|00|00|0100000US|United States||333517|Machine tool manufacturing||31|2017|788||820||7777939||1763448||416245||27448||17505||17581||17624||17727||34331||921016||3437299||2806881||452871||8891||39008||129648||423124||0|D|0||4404511||1936876||576420||809751||550705||2005251||580975||869067||555209||84813||66847||17966||928841||84817||16730||14141||11448||15575||50158||8750||104988||59430||33833||528971|
01|00|00|0100000US|United States||333519|Rolling mill and other metalworking machinery manufacturing||31|2017|385||405||3830329||931416||215453||13350||8871||8938||9033||9149||17028||542770||1834408||1560549||91595||7526||20978||153760||231675||0|D|0|D|2023391||718881||147351||476298||95232||752179||155976||495143||101060||49436||39395||10041||312118||52488||7467||8637||4431||11154||23104||3995||11802||25608||12845||150587|
01|00|00|0100000US|United States||3336|Engine, turbine, and power transmission equipment manufacturing||31|2017|740||947||44072307||6114245||1538930||93689||62543||62883||62835||62598||121205||3203703||25144214||23779914||600472||61196||243197||459435||3118325||0|D|0|D|18805180||8700116||2503364||2984086||3212666||8679631||2430474||2934063||3315094||303630||231855||71775||3016200||396883||53940||88734||64614||37399||324063||68163||69465||222324||154887||1535728|
01|00|00|0100000US|United States||33361|Engine, turbine, and power transmission equipment manufacturing||31|2017|740||947||44072307||6114245||1538930||93689||62543||62883||62835||62598||121205||3203703||25144214||23779914||600472||61196||243197||459435||3118325||0|D|0|D|18805180||8700116||2503364||2984086||3212666||8679631||2430474||2934063||3315094||303630||231855||71775||3016200||396883||53940||88734||64614||37399||324063||68163||69465||222324||154887||1535728|
01|00|00|0100000US|United States||333611|Turbine and turbine generator set units manufacturing||31|2017|110||164||13751984||2409242||640656||31099||19077||18996||18823||18544||34975||1155414||6406666||5984159||155106||16448||63320||187633||835163||0|D|0|D|7376385||4191816||597034||2094842||1499940||4415815||609205||2113738||1692872||120998||93492||27506||921314||134876||33414||27812||45615||16676||103484||20040||24288||69776||45265||400068|
01|00|00|0100000US|United States||333612|Speed changer, industrial high-speed drive, and gear manufacturing||31|2017|189||224||3338111||659357||163563||11223||7952||8011||8029||7994||15802||392733||1551236||1355139||60195||8217||31378||96307||368007||0|D|0||1783898||667505||310448||154378||202679||667627||294240||167609||205778||26856||20483||6373||244623||27852||1862||2383||1837||4602||39786||4995||5885||16269||16460||122692|
01|00|00|0100000US|United States||333613|Mechanical power transmission equipment manufacturing||31|2017|200||235||4281386||887612||213330||15539||10541||10751||10710||10899||21221||478714||1908387||1570578||189487||9854||42079||96389||511861||0|D|0||2330846||939930||427294||253592||259044||916749||414527||224206||278016||32276||25595||6681||383648||38424||3332||47146||4217||5666||61839||7984||10130||22559||17665||164686|
